"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\161280 - Harrah Express\Drafting\PDF (prints)\45. 06-08-20\SUG_C216_90D PH1_3-307986_LLI_xlsx_aspx.mht"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\161280 - Harrah Express\Drafting\PDF (prints)\45. 06-08-20\SUG_C216_90D PH2_3-329758_LLI.xlsx"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\161280 - Harrah Express\Standards\SUG SDGE EDE DEVIATION FORM_Approved20200626.pdf"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\Exporting from PW\155675 - Sea World\Fielding 01-31-19\2019.01.30_QB1_21_fielding_ photos\2019.01.30_QB1_21_fielding_ photos.zip"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\Exporting from PW\155675 - Sea World\Fielding 01-31-19\2019.01.30_QB1_21_fielding_ video\2019.01.30_QB1_21_fielding_ video.zip"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3064790 - W ELLIOT RD & N PRICE RD, CHANDLER\Misc Photos\DICCR Walk 09-03-19\20190903_094046 tbf.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3064790 - W ELLIOT RD & N PRICE RD, CHANDLER\Misc Photos\DICCR Walk 09-03-19\20190903_094445 tbf.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\Oreganos pole 1.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\Oreganos pole 2.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\Oreganos pole 3.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
