"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Administration Documents"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ADCFS1-PD_DistMgmt-Share-AdminDocuments-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Administration Documents\PMA\_SAs-- need to upload to PW\_Old Invoicing\Edmonton Invoicing\EPCOR HSE Reports\2020\202004 HSE\CES HSE Performance Report Submission.csv"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62970"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Administration Documents\PMA\_SAs-- need to upload to PW\_Old Invoicing\Edmonton Invoicing\EPCOR HSE Reports\2020\202004 HSE\DIST.TRANS.SCADA. HSE Performance Report Submission.csv"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62970"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Administration Documents\PMA\_SAs-- need to upload to PW\_Old Invoicing\Edmonton Invoicing\EPCOR HSE Reports\2020\202004 HSE\GIS HSE Performance Report Submission.csv"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62970"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Administration Documents\PMA\_Uploaded to ProjectWise (Archived)\21249318 - 169777 - 146 Ave & 88 St SE OH Line Relocation\Incoming Originals\2021 07 08 - Water Main Info\2021-07-07_20810079-RG.xml"	"FullControl"	"Allow"	"POWERENG\kobrien"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Administration Documents\PMA\_Uploaded to ProjectWise (Archived)\21249318 - 169777 - 146 Ave & 88 St SE OH Line Relocation\Incoming Originals\2021 07 08 - Water Main Info\2081007999-C-164.dwg"	"FullControl"	"Allow"	"POWERENG\kobrien"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Administration Documents\PMA\_Uploaded to ProjectWise (Archived)\21249318 - 169777 - 146 Ave & 88 St SE OH Line Relocation\Incoming Originals\2021 07 08 - Water Main Info\2081007999-C-165.dwg"	"FullControl"	"Allow"	"POWERENG\kobrien"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Administration Documents\PMA\_Uploaded to ProjectWise (Archived)\21249318 - 169777 - 146 Ave & 88 St SE OH Line Relocation\Incoming Originals\2021 07 08 - Water Main Info\2081007999-C-171.dwg"	"FullControl"	"Allow"	"POWERENG\kobrien"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Corporate Documents\Safety\6 - Confidential Safety Documents"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Corporate Documents\Safety\6 - Confidential Safety Documents"	"FullControl"	"Allow"	"POWERENG\FS-ADCFS1-PD_DistMgmt-Share-ConfSafetyDocs-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Corporate Documents\Safety\6 - Confidential Safety Documents"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ADCFS1-PD_DistMgmt-Share-ConfSafetyDocs-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Corporate Documents\Safety\6 - Confidential Safety Documents"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ADCFS1-PD_DistMgmt-Share-ConfSafetyDocs-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Design Codes and Standards\Client Standards\EPCOR\Current Standards\Archive Standards\Overhead Distribution Standards Sept 6 2019.pdf"	"FullControl"	"Allow"	"POWERENG\ntu"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\General Design Information\River Valley Permit Form\2019 River Valley Project Review Form.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62961"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Management Documents"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Management Documents"	"FullControl"	"Allow"	"POWERENG\FS-ADCFS1-PD_DistMgmt-Share-MgmtDocs-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Management Documents"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ADCFS1-PD_DistMgmt-Share-MgmtDocs-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\Management Documents"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ADCFS1-PD_DistMgmt-Share-MgmtDocs-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX\21247396 - 157884 - 84 St & 17 Ave SE CLOSED\Incoming Originals\18-168_BASEPLAN (Legal-bound).dxf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX\21356337 - 165484 - Overhead Line Burial - 1230 9 Ave SE\Incoming Originals\wetransfer-16b9e3.zip"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2020\15 Aspen Summit Dr SW\Aspen_Summit_Seniors_DSSP-2018-0296_r.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2020\15 Aspen Summit Dr SW\C1.0 Rev 2 DSSP submission.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2020\Aspen\200303-Springbank_CD_compressed2.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2020\Galaxy Freightliners\!Old\Bidding_Documents_-_7-21-20.zip"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2020\Galaxy Freightliners\Bidding_Documents_-_7-28-20.zip"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\East Mahogany - EMBE & Broadstreet\Broadstreet\MAHOGANY RIDGE_(BLDG B) ELEC DWGS_BP_NOV 25 2020 (1).pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\East Mahogany - EMBE & Broadstreet\Broadstreet\MAHOGANY RIDGE_(BLDG C) ELEC DWGS_BP_NOV 25 2020.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\East Mahogany - EMBE & Broadstreet\Broadstreet\MAHOGANY RIDGE_(BLDG D) ELEC DWGS_BP_NOV 25 2020.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\Telus Barlow\191008 - Telus Barlow - Issued for 100% Review - 2020-11-19 Electrical.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\Telus Barlow\CAL.026265.0022 - TELUS MSO Emergency AC Power-100% Review Structural.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\Telus Barlow\Telus Barlow MSO New Generator Building Permit Submission Mechanical.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\Telus Barlow\TELUS Barlow MSO Normal and Emergency Power AC Upgrades Drawings Combined 100% Review.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\Telus Barlow\TELUS Barlow Normal and Emergency AC Power Upgrades Electrical Specifications.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\Telus Barlow\TELUS National Mechanical Specifications.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2021\Telus Barlow\TS-031-GE-AL-5 - TELUS BMS Standard v 2.2.0.pdf"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2022\Harmony One\Harmony One.docx"	"FullControl"	"Allow"	"POWERENG\bossermuller"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~ENMAX Developer Choice\!Quotes\~2022\Harmony One\Harmony One.docx"	"FullControl"	"Allow"	"POWERENG\skenney"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Construction Support\259152 Change Orders\259152 Change Order 9 - 159 St Storm Clearance\C09 ULA Report Sept 8, 2020.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Design\Calculations\PLS Cadd (161 St)\periwinkle_poly_triplex.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
