"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\142828\PER\02 Environmental\02 Resources\11 Final Engineering Plans and Specifications\100 Percent Submittal (April 2018)\153250-RW-SIGNED.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\142828\PER\02 Environmental\02 Resources\11 Final Engineering Plans and Specifications\100 Percent Submittal (April 2018)\3250-GR-Cost _FINAL.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\142828\PER\02 Environmental\02 Resources\11 Final Engineering Plans and Specifications\100 Percent Submittal (April 2018)\EMWD Redline_Scott Rd_08312017.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\142828\PER\02 Environmental\02 Resources\11 Final Engineering Plans and Specifications\100 Percent Submittal (April 2018)\IMP - BOD_FINAL.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\142828\PER\02 Environmental\02 Resources\11 Final Engineering Plans and Specifications\100 Percent Submittal (April 2018)\Integrated Mitigation Project_SSP_04-11-18_Caltrans_2010.doc"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\142828\PER\02 Environmental\02 Resources\11 Final Engineering Plans and Specifications\100 Percent Submittal (April 2018)\Plans_Combined_22x34_04-11-18.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\146001 Lukos Skyline Ranch Monitor\PER\02 Environmental\02 Resources\05 Cultural\Fred expenses\october report.tlk3mni.partial"	"FullControl"	"Allow"	"POWERENG\mdice"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147029_AVENUE 48 WIDENING ISMND\PER\02 Environmental\02 Resources\05 Cultural\Cultural Resource Survey Report\Ver. 7_FINAL\Revised Ave 48 Widening Report_W-Appendices.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147029_AVENUE 48 WIDENING ISMND\PER\02 Environmental\02 Resources\16 Phase I Environmental Site Assessment\Ver. 4\Ave 48 Widening_Entire Phase I ESA_07.27.18.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147029_AVENUE 48 WIDENING ISMND\PER\02 Environmental\02 Resources\16 Phase I Environmental Site Assessment\Ver. 5 (After Comments on Admin Draft IS-MND)_FINAL\Archive (DO NOT REPRO)\Ave 48 Widening_Entire Phase I ESA_08.23.18.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147029_AVENUE 48 WIDENING ISMND\PER\02 Environmental\02 Resources\16 Phase I Environmental Site Assessment\Ver. 5 (After Comments on Admin Draft IS-MND)_FINAL\Archive (DO NOT REPRO)\Ave 48 Widening_Phase I ESA_08.23.18.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147029_AVENUE 48 WIDENING ISMND\PER\02 Environmental\02 Resources\16 Phase I Environmental Site Assessment\Ver. 5 (After Comments on Admin Draft IS-MND)_FINAL\Archive (DO NOT REPRO)\Ave 48 Widening_Phase I ESA_Cln_08.23.18.docx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147029_AVENUE 48 WIDENING ISMND\PER\02 Environmental\02 Resources\16 Phase I Environmental Site Assessment\Ver. 5 (After Comments on Admin Draft IS-MND)_FINAL\Archive (DO NOT REPRO)\Ave 48 Widening_Phase I ESA_Rdln_08.23.18.docx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147080 I-10CHERRY VALLEY PSR-PDS\PER\02 Environmental\02 Resources\12 PEAR\Ver. 4 (Feb. 2018)\Cherry Valley PEAR comments_County.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
