"ShareName"	"Directories"	"Files"	"TotalSize"	"LT1Count"	"LT1Size"	"GE1Count"	"GE1Size"	"GE2Count"	"GE2Size"	"GE3Count"	"GE3Size"	"GE4Count"	"GE4Size"	"GE5Count"	"GE5Size"	"GE6Count"	"GE6Size"	"GE7Count"	"GE7Size"	"GE8Count"	"GE8Size"	"GE9Count"	"GE9Size"	"GE10Count"	"GE10Size"
"\\cdcfs1\SAW"	"48477"	"280422"	"705570060767"	"40716"	"137271191641"	"239706"	"568298869126"	"199402"	"465078512368"	"156937"	"339670486523"	"118132"	"252302973397"	"102412"	"202651612410"	"82001"	"144987414828"	"47556"	"84445228202"	"17880"	"48692389154"	"4822"	"10842558375"	"3496"	"9383560131"
