"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Intel\Graphics Drivers\HD 4600\20.19.15.4474\20908769_ee44c65e65952f480e29f899ac152ca46a2ffe66.cab"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Intel\Graphics Drivers\HD 5XX\21.20.16.4534\200035913_11259a939716cef1188ee258111c2d97f847643f.cab"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Intel\Graphics Drivers\HD 5XX\21.20.16.4534\200036038_3eb672497698902230d8f02a1c775acf387e76fb.cab"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\HSA Packs\ThinkPad P15 Gen 1\2020-09\tp_p15_mt20st-20su-p17_mt20sn-20sq-t15g_mt20ur-20us_hsa_2004_202009.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\HSA Packs\ThinkPad P53\2020-10\tp_p53_mt20qn-20qq_2004_hsa_202009.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\HSA Packs\ThinkPad T14 Gen1\2020-07\tp_t14-t15-p14s-p15s_w1064_1909_hsa_202007.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\Lenovo Driver Packs\tp_p50-p70_w1064_1903_201904.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\Lenovo Driver Packs\tp_p52_p72_w1064_1809_201903.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\Lenovo Driver Packs\tp_p53_mt20qn-20qq_w1064_1903_201906.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\Lenovo Driver Packs\tp_t470s_w1064_1809_201903.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\Lenovo Driver Packs\tp_t470s_w1064_201712.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\Lenovo Driver Packs\tp_t490_t590_p43s_p53s_w1064_1909_202003.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\Lenovo Driver Packs\ts_p410p510p710p910_w764_201604.txt"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Lenovo\Lenovo Drivers\P15 Gen 1\Wireless WAN\nz4wk07w.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\Desktop Optimization Pack\SW_DVD5_Dsktp_Optimization_Pck_SA_2015_MultiLang_MLF_X20-35801.ISO"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\Office\2016\SW_DVD5_Office_Professional_Plus_2016_64Bit_English_MLF_X20-42432.ISO"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\Patches\KB4012598\windowsserver2003-kb4012598-x64-custom-enu_f24d8723f246145524b9030e4752c96430981211.exe"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\Patches\KB4012598\windowsserver2003-kb4012598-x86-custom-enu_f617caf6e7ee6f43abe4b386cb1d26b3318693cf.exe"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\Patches\KB4012598\windowsxp-kb4012598-x86-custom-enu_eceb7d5023bbb23c0dc633e46b9c2f14fa6ee9dd.exe"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\Skype\2016\SW_DVD5_Skype_for_Business_2016_64Bit_English_MLF_X20-42352.ISO"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\Skype\2016\SW_DVD5_Skype_for_Business_2016_W32_English_MLF_X20-41250.ISO"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\SQL Server\SQL Server Management Studio\17.2\SSMS-Setup-ENU.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\SQL Server\SSMS\18.9.1\SSMS-Setup-ENU.exe"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\Surface\Surface Book 3\SurfaceBook3_Win10_18362_21.051.14776.0.msi"	"FullControl"	"Allow"	"POWERENG\whunt-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\System Center\Configuration Manager\2016\PowerShell cmdlets\1601\ConfigMgr2012PowerShellCmdlets.msi"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\System Center\Configuration Manager\2016\PowerShell cmdlets\1601\Configuration Manager Cmdlet Library Release Notes - 1601.docx"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\System Center\Operations Manager\2012 R2\Management Packs\Office 365\Office 365 MP Operations Guide.docx"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\System Center\Operations Manager\2012 R2\Management Packs\Office 365\Office 365 MP Operations Guide.docx"	"FullControl"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\System Center\Operations Manager\2012 R2\Management Packs\Office 365\Office 365 MP Operations Guide.docx"	"Modify, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\System Center\Operations Manager\2012 R2\Management Packs\Office 365\System Center Management Pack for Office 365.msi"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\System Center\Operations Manager\2012 R2\Management Packs\Office 365\System Center Management Pack for Office 365.msi"	"FullControl"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Microsoft\System Center\Operations Manager\2012 R2\Management Packs\Office 365\System Center Management Pack for Office 365.msi"	"Modify, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
