"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\RAM120"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-RAM120-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\RAM120"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-RAM120-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\RAM120"	"FullControl"	"Allow"	"POWERENG\FS-CINFS1-RAM120-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\RAM120\PROJECTS"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\RAM120\PROJECTS"	"Modify, Synchronize"	"Allow"	"POWERENG\Environmental Divisi"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\RAM120\PROJECTS"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\Mapping and Analysis Dept"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Active"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Active"	"FullControl"	"Allow"	"POWERENG\FS-CINFS1-RAM-Share-Active-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Active"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-RAM-Share-Active-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Active"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-RAM-Share-Active-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Active\Documents\EEC Staffing"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Active\Documents\EEC Staffing"	"FullControl"	"Allow"	"POWERENG\FS-CINFS1-RAM-Share-EECStaffing-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Active\Documents\EEC Staffing"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-RAM-Share-EECStaffing-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Active\Documents\EEC Staffing"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-RAM-Share-EECStaffing-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Archive"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Archive"	"FullControl"	"Allow"	"POWERENG\FS-CINFS1-Ram-Share-Archive-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Archive"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-Ram-Share-Archive-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\ram\ROA_Projects\Archive"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-Ram-Share-Archive-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\archive"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\archive"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-Archive-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\archive"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-CINFS1-Archive-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\CIN-SMB01\Shares$\REPLICATE\archive"	"FullControl"	"Allow"	"POWERENG\FS-CINFS1-Archive-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
