"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Electrical\Job00234_EE_Layout_R2-ETH.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Electrical\Job00234_EE_Layout_R2-INFEED1.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Electrical\Job00234_EE_Layout_R2-INFEED2.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Electrical\Job00234_EE_Layout_R2-OVERALL.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Electrical\Job00234_EE_Layout_R2-ROBOT.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Electrical\JOB234 MEDINA MCP.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Electrical\JOB234-TCAR.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Alba_Pallet Dispenser.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Ambaflex_SV-Series.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\FANUC_M-410iC.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
