"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\Office Resources\Substation Masters"	"Modify, Synchronize"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33593"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\BTomlinson\BTdata"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\BTomlinson\BTdata"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-67150"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\BTomlinson\BTdata"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-FTWSUS-Share-BTdata-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\BTomlinson\BTdata"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-FTWSUS-Share-BTdata-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\SMartin\Resources"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\SMartin\Resources"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-FTWSUS-Share-Resources-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\SMartin\Resources"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-FTWSUS-Share-Resources-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\SMartin\Resources"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-FTWSUS-Share-Resources-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\THickman\Management Tools"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\THickman\Management Tools"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-FTWSUS-Share-Management_Tools-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\THickman\Management Tools"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-FTWSUS-Share-Management_Tools-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\FTWSUS\zUsers\THickman\Management Tools"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-FTWSUS-Share-Management_Tools-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line\pls\pls_cadd\Projects\161359"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line\pls\pls_cadd\Projects\161359"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-161359-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line\pls\pls_cadd\Projects\161359"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-161359-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line\pls\pls_cadd\Projects\161359"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-161359-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line\Reference\Admin\DM & AL REFERENCE"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line\Reference\Admin\DM & AL REFERENCE"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-DM-&-AL-REFERENCE-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line\Reference\Admin\DM & AL REFERENCE"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-DM-&-AL-REFERENCE-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Line\Reference\Admin\DM & AL REFERENCE"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Line-Share-DM-&-AL-REFERENCE-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Project_Controls"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Project_Controls"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Project_Controls-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Project_Controls"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Project_Controls-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Project_Controls"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-Project_Controls-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Substation"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Substation-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Substation"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-Substation-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-Substation-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\SAS"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\SAS"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-SAS-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\SAS"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-SAS-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\SAS"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-SAS-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\PD_DistMgmt"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\PD_DistMgmt"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-PD_DistMgmt-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\PD_DistMgmt"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-FTWFS1-PD_DistMgmt-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\PD_DistMgmt"	"FullControl"	"Allow"	"POWERENG\FS-FTWFS1-PD_DistMgmt-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Superseded People-Files\pvinje\FTW42095LL\Desktop.ini"	"FullControl"	"Allow"	"CREATOR OWNER"	"None"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Superseded People-Files\pvinje\FTW42095LL\Desktop.ini"	"Read, Synchronize"	"Allow"	"NT AUTHORITY\Authenticated Users"	"None"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Superseded People-Files\pvinje\FTW42095LL\Desktop.ini"	"FullControl"	"Allow"	"NT AUTHORITY\SYSTEM"	"None"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Superseded People-Files\pvinje\FTW42095LL\Desktop.ini"	"FullControl"	"Allow"	"BUILTIN\Administrators"	"None"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\UpdateManager"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\UpdateManager"	"FullControl"	"Allow"	"POWERENG\FS-ALL-UpdateManager-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\UpdateManager"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ALL-UpdateManager-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\FTW-SMB01\Shares$\REPLICATE\UpdateManager"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ALL-UpdateManager-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
