"ShareName"	"Directories"	"Files"	"TotalSize"	"LT1Count"	"LT1Size"	"GE1Count"	"GE1Size"	"GE2Count"	"GE2Size"	"GE3Count"	"GE3Size"	"GE4Count"	"GE4Size"	"GE5Count"	"GE5Size"	"GE6Count"	"GE6Size"	"GE7Count"	"GE7Size"	"GE8Count"	"GE8Size"	"GE9Count"	"GE9Size"	"GE10Count"	"GE10Size"
"\\cdcfs1\CDCZ_WEB01_Backup"	"137365"	"1766134"	"4809175110946"	"45487"	"47677003885"	"1720647"	"4761498107061"	"1673091"	"4671615525646"	"1574435"	"4506919035768"	"1437810"	"4112985521137"	"1304297"	"3688783859150"	"1101428"	"3176588999766"	"956238"	"2364807411082"	"852565"	"1991492226692"	"739362"	"1632606341215"	"628465"	"1264591109253"
