"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 To be Uploaded to DMS\158234\Archived\DD\CAD\dwg\vendor\GMI copy 3D HDC-9501-MOD3.dwg"	"FullControl"	"Allow"	"POWERENG\jskalicky"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\162927\DD\ENG\Design (Working)\Calculations\Refrigeration\OLD IRC\162927_Nestle Laurel_Transfer Vessel Room and South Plant SRV Design Analysis_042820 BACKUP.srv"	"FullControl"	"Allow"	"POWERENG\sthibodeau"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\162927\DD\ENG\Design (Working)\Calculations\Refrigeration\162927_Nestle Laurel_Transfer Vessel Room and South Plant SRV Design Analysis_042820.srv"	"FullControl"	"Allow"	"POWERENG\sthibodeau"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\162927\DD\ENG\Design (Working)\Calculations\Refrigeration\Transfer Vessel Room and South Plant SRV REPORT.pdf"	"FullControl"	"Allow"	"POWERENG\sthibodeau"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russelllville_ScopeBoxes.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_Architectural.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_Civil.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_Electrical.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_General.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_Manufacturing.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
