"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\163852_MHPS - UT to MT Pipeline\10_Draft Reports\archive\Utah - Mont PPL Feasibility Study Draft_HH.docx"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\164469_PacifiCorp - Dunsmuir Taps\05_Right-of-Way\SIS_5_5.75-7_RW_Record_Maps.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\164701_PacifiCorp - Snowbrush\05_Right-of-Way\SIS_89_28.0-31.6_RW_Record_Maps.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\164709_PacifiCorp - Reconductoring Projects\164709_Hiouchi Highway North\05_Right-of-Way\Caltrans Info\14Maps89-92.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\164709_PacifiCorp - Reconductoring Projects\164709_Hiouchi Highway North\05_Right-of-Way\Caltrans Info\8Maps127-133.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\164709_PacifiCorp - Reconductoring Projects\164709_Hiouchi Highway North\05_Right-of-Way\Caltrans Info\Dn197_0-4_rwmaps.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\164709_PacifiCorp - Reconductoring Projects\164709_Hiouchi Hill South\05_Right-of-Way\ROW Information\Caltrans Info\APPROX_rwlines_CCS83_pm1-2.6.kmz"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\164709_PacifiCorp - Reconductoring Projects\164709_Hiouchi Hill South\05_Right-of-Way\ROW Information\Caltrans Info\Dn_199_0.0-5.7_p1-6.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\164709_PacifiCorp - Reconductoring Projects\164709_Hiouchi Hill South\05_Right-of-Way\ROW Information\Caltrans Info\Dn_199_0.0-5.7_p7-13.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\166122_MDT - Timber Ridge Rehab\Archived\13_Final Reports\MDT Edits\BRR_PBA_Timber_Bridges_DRAFT_MDT Bill_Edits.docx"	"FullControl"	"Allow"	"POWERENG\enyquist"	"None"	"None"
