"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Don-Nan\CLOSED 156532 - RY2018 Tier II Report\Tier II RY2018\Tier II sitedrawing-Model.pdf"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Don-Nan\CLOSED 169214 RY2020 AWS-Tier II\4 - Work Product\Submitted Tier II\74387-2020-PDF.zip"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Don-Nan\CLOSED 169214 RY2020 AWS-Tier II\4 - Work Product\Submitted Tier II\74387-2020-XML.zip"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CH Guenther & Son\154302 - Texas SWP3 Audits\3 Working Files\DOV Letters\Pioneer (Duncanville)\Audit Closure Letter and Table\191206_PioneerFF Duncanville Closure Letter.docx"	"FullControl"	"Allow"	"POWERENG\kbrandt"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CH Guenther & Son\159550 - Langdon Rd 3rd Flour Silo\Work Products\PBR Registration\old\106.261 Checklist 29-7-2019.docx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-70027"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CH Guenther & Son\159550 - Langdon Rd 3rd Flour Silo\Work Products\PBR Registration\old\106.4 Checklist 29-7-2019.docx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-70027"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CH Guenther & Son\159550 - Langdon Rd 3rd Flour Silo\Work Products\PBR Registration\old\ARL-PI-7.docx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-70027"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\SASOL-Merisol\150670 Class 1 mod Rev 18 inspection response\Archived\New TCEQ Forms\parta.docx"	"FullControl"	"Allow"	"POWERENG\bemoore"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\SASOL-Merisol\150670 Class 1 mod Rev 18 inspection response\Archived\New TCEQ Forms\RCRA Part B Application don't use.docx"	"FullControl"	"Allow"	"POWERENG\bemoore"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\SASOL-Merisol\150670 Class 1 mod Rev 18 inspection response\Archived\RCRA Part B Application new.docx"	"FullControl"	"Allow"	"POWERENG\bemoore"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\SASOL-Merisol\150670 Class 1 mod Rev 18 inspection response\Archived\Sasol NOR.pdf"	"FullControl"	"Allow"	"POWERENG\bemoore"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\SASOL-Merisol\157696 Class 1 Mod Rev19 see 163897.02.01\Part B form\old\New Forms\Part B checklist.docx"	"FullControl"	"Allow"	"POWERENG\bemoore"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\SASOL-Merisol\157696 Class 1 Mod Rev19 see 163897.02.01\Part B form\old\New Forms\parta.docx"	"FullControl"	"Allow"	"POWERENG\bemoore"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\SASOL-Merisol\157696 Class 1 Mod Rev19 see 163897.02.01\Part B form\old\New Forms\RCRA Part B Application.docx"	"FullControl"	"Allow"	"POWERENG\bemoore"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\SASOL-Merisol\157696 Class 1 Mod Rev19 see 163897.02.01\Part B form\old\New Forms\RCRA Part B Application.docx.hrr5fns.partial"	"FullControl"	"Allow"	"POWERENG\bemoore"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Commercial Metals\165438 NSR for VOC Incr for SC & FL Shredders\Archived\Lexington SC\Modeling\Data\2020-8-19\1560-0114-2009-04-24.zip"	"FullControl"	"Allow"	"POWERENG\sbhardwaj"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Commercial Metals\165438 NSR for VOC Incr for SC & FL Shredders\Archived\Lexington SC\Modeling\From Client\Current Throughput is Ok.pdf"	"FullControl"	"Allow"	"POWERENG\sbhardwaj"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Commercial Metals\165438 NSR for VOC Incr for SC & FL Shredders\Archived\Lexington SC\Modeling\From Client\OneDrive_1_7-9-2020.zip"	"FullControl"	"Allow"	"POWERENG\sbhardwaj"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Commercial Metals\165438 NSR for VOC Incr for SC & FL Shredders\Archived\Spartanburg SC\Modeling\Data\2020-8-19 from Alan\Spa0353a.zip"	"FullControl"	"Allow"	"POWERENG\sbhardwaj"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Commercial Metals\CMC Steel OK\152545 CMC OK Title V Permit\Archived\05 Work Products\2018-06-xx TV Applic Submittal\Steel Production Plant Application\ODEQ Forms\blank\100-810 DEQ Landowner Notification Affidavit Form.doc"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Commercial Metals\CMC Steel OK\152545 CMC OK Title V Permit\Archived\05 Work Products\2018-06-xx TV Applic Submittal\Steel Production Plant Application\ODEQ Forms\blank\100-815 Classification of AQ Permit Apps and Fees Form.doc"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Commercial Metals\CMC Steel OK\152545 CMC OK Title V Permit\Archived\05 Work Products\2018-06-xx TV Applic Submittal\Steel Production Plant Application\ODEQ Forms\blank\100-884 General Facility Information Form.doc"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
