"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\2018 EFT - ACH BATCHES\PEI\PEI DEC\PEI 12-04-18 ACH.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\2018 EFT - ACH BATCHES\PEI\PEI DEC\PEI 12-07-18 ACH.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\2018 EFT - ACH BATCHES\PTE\PTE DEC\PTE 12-04-18 ACH.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\2018 EFT - ACH BATCHES\PTE\PTE DEC\PTE 12-07-18 ACH.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Financials_18\Surveys 2018\BE-125 Foreign Transactions\BE-125 Q2-2018.pdf"	"FullControl"	"Allow"	"POWERENG\mhansen"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Financials_18\Surveys 2018\BE-125 Foreign Transactions\BE125_089320642794.pdf"	"FullControl"	"Allow"	"POWERENG\mhansen"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Financials_18\Surveys 2018\BE-125 Foreign Transactions\BRD-1_021319.pdf"	"FullControl"	"Allow"	"POWERENG\mhansen"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PCI\10. October\PCI FL 10 Oct Backup.PDF"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PCI\10. October\PCI NM 10 Oct Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PCI\12. DECEMBER\PCI FL DEC 2018.PDF"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
