"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\PLS-CADD\PLS-CADD v16.00\cdsetup.zip"	"FullControl"	"Allow"	"POWERENG\cjones"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\PLS-CADD\PLS-CADD v16.01\cdsetup.zip"	"FullControl"	"Allow"	"POWERENG\cjones"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\PLS-CADD\PLS-CADD v16.20\cdsetup.zip"	"FullControl"	"Allow"	"POWERENG\cjones"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\0 Closed Projects\134633\Archived\SUR\03 Aerial Survey\As-Built Survey\20180817_Saginaw4_METEO_20180815\Eagle_Mountain_Saginaw_4_meteo.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63034"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\141183\PER\03 Permits\FAA\Notification\OECaseDataSpreadsheet v2.0.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-65910"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\144978\DD\PLS\library\pupi_2018_09_17.xrm"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Guy Stub\L200 SUB 316300-015.001 3.11E CSL Test Results Shaft GS Review Comments-BM.docx"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Guy Stub\L200 SUB 316300-015.001 3.11E CSL Test Results Shaft GS Review Comments-OK.docx"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Guy Stub\L200-CRE-01083 SUB 316300-015.001 3.11E CSL Test Results Shaft GS.pdf"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Str 94\L200 SUB 316300-016.001 3.11E CSL Test Results Shaft 94 Review Comments-BM.docx"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Str 94\L200 SUB 316300-016.001 3.11E CSL Test Results Shaft 94 Review Comments-OK.docx"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Str 94\L200-CRE-01084 SUB 316300-016.001 3.11E CSL Test Results Shaft 94.pdf"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Str 95\L200 SUB 316300-017.001 3.11E CSL Test Results Shaft 95 Review Comments-BM.docx"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Str 95\L200 SUB 316300-017.001 3.11E CSL Test Results Shaft 95 Review Comments-OK.docx"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\CM\01 Eng Support\Str 95\L200-CRE-01085 SUB 316300-017.001 3.11E CSL Test Results Shaft 95.pdf"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145134\DD\DES\10 Manuals\REFRESHER\LLE Quality Training Refresher 20180901.mp4"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\12A5-0014.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\12A5-1278.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\12A5-1379.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\14A6-0030.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\21W1-1516.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\21W1-1522.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\21W1-1524.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\21WE-1453.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\30D0-1104.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\30S0-1103.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\42S1-1122.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\50A0-1106.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\71A0-1130.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\71A0-1139.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT0-02501.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT0-02540.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT0-02571.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT0-02961.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT0-15001.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT0-15002.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT0-21000.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT0-21001.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT2-53001.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT2-53002.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT2-53003.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT2-53004.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT4-00001.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT4-00002.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\802003W-DT7-15000.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\AW12-1403.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\AW18-0371.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\Rule Shoofly\Rule Shoofly.kmz"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
