"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-SANFS1-Substation-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-SANFS1-Substation-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-SANFS1-Substation-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\142791\DD\DES\06 Meeting Min\Outdated\Active OH Sections.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-55194"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\146415\DD\DES\11 RFI\AEP Kammer Station T-Line P&Ps.zip"	"FullControl"	"Allow"	"POWERENG\aimus"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\153360\DD\DWG\08 Const Dwgs\_Construction Redlines - 6-24-19 (Ongoing)\Z08 Electroswitch\Z08_1H_2H_3H.pdf"	"FullControl"	"Allow"	"POWERENG\cmou"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\154548\DD\DES\12 Const Spec\Antelope\02010.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\154548\DD\DES\12 Const Spec\Antelope\02020.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\154548\DD\DES\12 Const Spec\Antelope\02134.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
