"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Public\Projects\Gemma Project - Mechanical Folder\Guernsey RFI\RFI - 052\Additional Valve Questions\GUERN_PEI_M7-11MAA11BR001_PIPING ISOMETRIC - STEAM DRAINS - SHEETS 3_5_3 of 3_RA-GPS.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42866"	"None"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Public\Projects\Gemma Project - Mechanical Folder\Guernsey RFI\RFI - 052\Additional Valve Questions\GUERN_PEI_M7-11MAA25BR002_PIPING ISOMETRIC - STEAM DRAINS - SHEETS 1_3_1 of 1_RA-GPS.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42866"	"None"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Public\Projects\Gemma Project - Mechanical Folder\Guernsey RFI\SSSH and Remote Cooler Locations\GUERN_PEI_S1-005-08_TURBINE BUILDING FOUNDATION - AB LOCATION PLAN_5_8 of 15_RA-GPS.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42866"	"None"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Public\Projects\Gemma Project - Mechanical Folder\Guernsey RFI\RFI_52_11LCA22BR001_SB Support Installation Deviation Request.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42866"	"None"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\BayonneDiscovery"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\BayonneDiscovery"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-BayonneDiscovery-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
